x,y1,y2
9.71,15425.0,9124.0
9.72,15379.0,9122.0
9.73,15412.0,9121.0
9.74,15426.0,9126.0
9.75,15422.0,9121.0
9.76,15448.0,9121.0
9.77,15435.0,9128.0
9.78,15439.0,9121.0
9.79,15486.0,9123.0
9.8,15441.0,9118.0
9.81,15423.0,9098.0
9.82,15496.0,9119.0
9.83,15502.0,9115.0
9.84,15449.0,9105.0
9.85,15580.0,9122.0
9.86,15560.0,9102.0
9.87,15524.0,9117.0
9.88,15601.0,9114.0
9.89,15569.0,9124.0
9.9,15522.0,9107.0
9.91,15613.0,9122.0
9.92,15623.0,9118.0
9.93,15563.0,9113.0
9.94,15590.0,9114.0
